year,age_key,measure_id,measure_name,total_number,high_bmi_attr_number,population,total_rate,high_bmi_attr_rate
2003,80-84,2,DALYs (Disability-Adjusted Life Years),13347.978906035369,155.29250472908225,12360389.12360602,107.98995705194456,1.2563722968276358
2003,85-89,2,DALYs (Disability-Adjusted Life Years),4964.217846766176,34.608549512667246,4973015.95056175,99.82308313741524,0.6959267747524092
2003,90-94,2,DALYs (Disability-Adjusted Life Years),1497.3080068784373,4.735096798325494,1465432.8142703092,102.17513845041063,0.32311933731900677
2003,95+,2,DALYs (Disability-Adjusted Life Years),531.821859317976,0.6387326900275998,420135.86573794147,126.5833038043218,0.1520300317388298
2004,20-24,2,DALYs (Disability-Adjusted Life Years),6626.236551430804,43.874845754140424,153609993.99643093,4.313675418530882,0.02856249428351637
2004,25-29,2,DALYs (Disability-Adjusted Life Years),10067.431672166715,127.8205445453602,152122662.93366376,6.617969655551473,0.08402465620858807
2004,30-34,2,DALYs (Disability-Adjusted Life Years),20202.549007636237,356.6250235867046,172200650.18294576,11.73198183989031,0.207098534882317
2004,35-39,2,DALYs (Disability-Adjusted Life Years),32275.191878463207,648.213668465068,174483844.97610208,18.497524445821178,0.3715035443847822
2004,40-44,2,DALYs (Disability-Adjusted Life Years),42369.85699300343,832.8343877764738,139687397.50417238,30.331910931147434,0.5962129745824761
2004,45-49,2,DALYs (Disability-Adjusted Life Years),50685.792933706194,893.1741804939822,118446421.88567635,42.79216892058399,0.7540744298346704
2004,50-54,2,DALYs (Disability-Adjusted Life Years),59496.105699732725,1242.9889925168407,105924431.34562568,56.16844475246712,1.1734677040285777
2004,55-59,2,DALYs (Disability-Adjusted Life Years),55100.17461439418,1244.0728096820872,77826072.61280677,70.7991200950401,1.598529603146603
2004,60-64,2,DALYs (Disability-Adjusted Life Years),52199.5706264034,1189.7245386296959,59273773.47345337,88.06520585327969,2.0071685484348847
2004,65-69,2,DALYs (Disability-Adjusted Life Years),50027.961362213486,1105.0429837566373,50492500.03715989,99.07998480050595,2.188528955673382
2004,70-74,2,DALYs (Disability-Adjusted Life Years),41366.45919021925,761.05289659693,38660117.37334005,107.00034557770248,1.9685736834357126
2004,75-79,2,DALYs (Disability-Adjusted Life Years),27575.621545117025,455.16610029890853,24976519.699324943,110.4061809935126,1.8223759986512877
2004,80-84,2,DALYs (Disability-Adjusted Life Years),13870.899054493992,163.76967213531216,13018846.693918882,106.54476068892573,1.2579430112792491
2004,85-89,2,DALYs (Disability-Adjusted Life Years),5152.25255031524,36.768315109259966,5194300.601558537,99.19049638308032,0.7078588231537414
2004,90-94,2,DALYs (Disability-Adjusted Life Years),1573.38146799329,5.0403456565904055,1548710.7209538906,101.59298613392461,0.325454301335625
2004,95+,2,DALYs (Disability-Adjusted Life Years),558.6746355953558,0.6786964542752679,436130.2135110793,128.0981271849361,0.15561784835116144
2005,20-24,2,DALYs (Disability-Adjusted Life Years),6562.291753813694,44.01396127546751,158537853.37054345,4.139258615086671,0.02776243044782223
2005,25-29,2,DALYs (Disability-Adjusted Life Years),9810.397050486874,122.3026736808633,150179395.6162571,6.532452078549241,0.0814377186557434
2005,30-34,2,DALYs (Disability-Adjusted Life Years),19707.452629708092,343.96462148256194,169379536.56828812,11.635084750490336,0.20307330416144279
2005,35-39,2,DALYs (Disability-Adjusted Life Years),31890.25517051933,639.4855636529174,174933708.71515325,18.229908577795392,0.36555879844415795
2005,40-44,2,DALYs (Disability-Adjusted Life Years),44093.802151515636,877.1798779202932,149933764.83345175,29.40885410334061,0.5850449222659587
2005,45-49,2,DALYs (Disability-Adjusted Life Years),49649.47241224253,890.715247900768,116197291.74690323,42.72859691118037,0.766554223863403
2005,50-54,2,DALYs (Disability-Adjusted Life Years),62306.187177076,1318.857075282726,112503510.1458597,55.381549514585494,1.1722808235697186
2005,55-59,2,DALYs (Disability-Adjusted Life Years),56651.56760690819,1295.1728581382013,81501192.0557472,69.5101092118484,1.5891459075252508
2005,60-64,2,DALYs (Disability-Adjusted Life Years),52120.293868410554,1214.1145133156153,60510093.09006692,86.13487635993475,2.00646611385716
2005,65-69,2,DALYs (Disability-Adjusted Life Years),49575.48573165631,1115.991845502844,51031510.97610704,97.14681141788562,2.186868121591288
